id,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2,date
24,518.67,1.3,48.03,520.04,2388.24,8126.42,8.5145,0.03,394,2388,100,643.57,38.52,23.0979,1604.23,1419.83,14.62,21.61,552.14,2388.22,9042.39,0.0005,-0.0003,2022-03-24
24,518.67,1.3,48.04,520.05,2388.22,8125.26,8.4738,0.03,395,2388,100,643.62,38.58,23.0075,1597.13,1423.84,14.62,21.61,551.19,2388.22,9046.21,-0.0008,-0.0004,2022-03-25
24,518.67,1.3,47.96,520.44,2388.23,8124.3,8.4715,0.03,395,2388,100,643.6,38.59,23.2295,1599.96,1423.08,14.62,21.61,552.31,2388.25,9046.74,0.0043,0.0002,2022-03-26
24,518.67,1.3,47.84,520.25,2388.26,8119.55,8.5013,0.03,395,2388,100,643.47,38.39,23.078000000000007,1597.18,1428.7,14.62,21.61,552.13,2388.28,9051.61,0.0007,0.0,2022-03-27
24,518.67,1.3,48.06,520.41,2388.28,8122.45,8.5487,0.03,395,2388,100,643.67,38.6,23.1751,1607.24,1416.8,14.62,21.61,551.62,2388.17,9039.95,0.0005,0.0002,2022-03-28
24,518.67,1.3,48.08,520.06,2388.25,8123.21,8.5211,0.03,395,2388,100,643.52,38.43,23.1141,1598.52,1420.29,14.62,21.61,551.27,2388.25,9046.3,0.0043,0.0002,2022-03-29
24,518.67,1.3,47.9,520.09,2388.24,8124.07,8.5366,0.03,395,2388,100,643.96,38.41,23.2016,1606.93,1430.94,14.62,21.61,551.08,2388.29,9049.74,-0.0001,0.0003,2022-03-30
24,518.67,1.3,48.12,519.63,2388.22,8124.72,8.5327,0.03,395,2388,100,643.87,38.42,23.0698,1598.38,1434.04,14.62,21.61,551.03,2388.29,9046.41,0.0031,-0.0005,2022-03-31
24,518.67,1.3,48.28,519.56,2388.3,8116.55,8.5311,0.03,395,2388,100,643.84,38.42,23.0542,1598.85,1427.08,14.62,21.61,551.19,2388.32,9045.04,-0.0032,-0.0005,2022-04-01
24,518.67,1.3,48.21,520.0,2388.3,8119.31,8.4883,0.03,397,2388,100,643.81,38.53,23.0049,1605.52,1429.77,14.62,21.61,551.44,2388.3,9046.07,-0.0018,-0.0003,2022-04-02
24,518.67,1.3,48.17,519.54,2388.29,8123.96,8.5617,0.03,397,2388,100,643.84,38.42,23.0444,1604.35,1425.53,14.62,21.61,551.26,2388.33,9045.25,-0.002,0.0002,2022-04-03
24,518.67,1.3,48.19,519.3,2388.28,8119.58,8.5374,0.03,398,2388,100,643.79,38.58,23.0309,1601.33,1430.87,14.62,21.61,550.78,2388.3,9043.96,-0.0006,0.0004,2022-04-04
25,518.67,1.3,47.86,520.72,2388.2,8187.38,8.5002,0.03,396,2388,100,643.51,38.63,23.1222,1601.21,1422.29,14.62,21.61,551.96,2388.14,9115.89,0.0026,0.0003,2022-03-16
25,518.67,1.3,48.07,520.64,2388.13,8187.9,8.4744,0.03,396,2388,100,643.26,38.5,23.0674,1602.87,1427.33,14.62,21.61,552.25,2388.19,9116.12,-0.0026,0.0,2022-03-17
25,518.67,1.3,48.01,520.48,2388.23,8182.37,8.5109,0.03,396,2388,100,643.17,38.51,23.1052,1602.09,1427.09,14.62,21.61,553.0,2388.15,9115.12,-0.0002,-0.0004,2022-03-18
25,518.67,1.3,47.9,520.29,2388.13,8182.51,8.5107,0.03,396,2388,100,642.84,38.7,23.1234,1603.02,1426.38,14.62,21.61,551.47,2388.1,9117.02,-0.0003,-0.0002,2022-03-19
25,518.67,1.3,48.0,520.68,2388.17,8189.73,8.5033,0.03,396,2388,100,643.57,38.59,23.0535,1603.88,1413.65,14.62,21.61,552.22,2388.13,9118.23,-0.0009,0.0002,2022-03-20
25,518.67,1.3,47.92,520.02,2388.16,8186.12,8.5153,0.03,397,2388,100,643.87,38.54,23.0867,1597.4,1421.64,14.62,21.61,552.75,2388.19,9121.51,0.0017,-0.0002,2022-03-21
25,518.67,1.3,47.96,520.64,2388.15,8194.8,8.5333,0.03,397,2388,100,643.06,38.52,23.0868,1604.46,1431.46,14.62,21.61,552.06,2388.16,9127.1,0.0023,0.0002,2022-03-22
25,518.67,1.3,48.12,520.2,2388.16,8192.99,8.5042,0.03,395,2388,100,643.2,38.49,23.1001,1601.87,1424.69,14.62,21.61,551.96,2388.1,9128.54,0.0009,-0.0003,2022-03-23
25,518.67,1.3,48.01,520.1,2388.09,8196.75,8.5058,0.03,397,2388,100,643.54,38.55,23.0208,1597.11,1424.1,14.62,21.61,552.31,2388.15,9125.76,0.0012,0.0003,2022-03-24
25,518.67,1.3,47.98,519.78,2388.21,8191.87,8.5385,0.03,396,2388,100,643.35,38.53,23.0558,1601.93,1425.47,14.62,21.61,551.49,2388.15,9125.1,-0.0008,0.0,2022-03-25
25,518.67,1.3,47.86,520.24,2388.08,8196.0,8.4919,0.03,396,2388,100,643.03,38.38,23.1094,1601.52,1425.8,14.62,21.61,551.74,2388.16,9126.33,0.0005,0.0,2022-03-26
25,518.67,1.3,47.87,520.51,2388.13,8198.38,8.5265,0.03,397,2388,100,643.74,38.55,23.0497,1608.24,1423.81,14.62,21.61,551.63,2388.21,9133.16,0.0001,-0.0003,2022-03-27
25,518.67,1.3,48.13,520.38,2388.16,8204.4,8.5232,0.03,396,2388,100,643.2,38.44,23.1504,1608.02,1418.96,14.62,21.61,551.74,2388.2,9137.12,-0.0015,-0.0001,2022-03-28
25,518.67,1.3,48.26,520.02,2388.18,8206.26,8.5088,0.03,395,2388,100,643.82,38.57,23.0172,1605.89,1422.29,14.62,21.61,550.9,2388.14,9138.44,-0.0028,-0.0004,2022-03-29
25,518.67,1.3,48.04,520.27,2388.17,8207.18,8.533999999999999,0.03,397,2388,100,643.75,38.34,23.0279,1599.19,1424.83,14.62,21.61,552.52,2388.21,9145.39,0.0018,-0.0002,2022-03-30
25,518.67,1.3,47.89,520.62,2388.22,8204.52,8.4973,0.03,398,2388,100,643.67,38.5,23.0434,1600.17,1426.41,14.62,21.61,552.06,2388.19,9137.72,-0.0009,-0.0003,2022-03-31
25,518.67,1.3,48.05,520.21,2388.19,8207.95,8.5259,0.03,396,2388,100,643.86,38.28,23.0329,1596.43,1433.44,14.62,21.61,551.8,2388.19,9138.82,-0.0007,-0.0003,2022-04-01
25,518.67,1.3,48.39,519.65,2388.19,8209.96,8.5266,0.03,397,2388,100,643.34,38.61,23.0262,1599.7,1430.76,14.62,21.61,551.83,2388.24,9152.39,-0.005,0.0003,2022-04-02
25,518.67,1.3,47.95,520.1,2388.2,8211.93,8.5494,0.03,396,2388,100,643.8,38.4,23.163,1601.85,1431.0,14.62,21.61,551.62,2388.16,9146.58,-0.0004,0.0,2022-04-03
25,518.67,1.3,48.12,520.16,2388.19,8209.41,8.4974,0.03,398,2388,100,643.67,38.38,23.0349,1608.49,1432.58,14.62,21.61,552.18,2388.14,9152.46,-0.0046,0.0001,2022-04-04
26,518.67,1.3,47.82,520.31,2388.15,8182.03,8.4848,0.03,396,2388,100,642.67,38.67,23.1208,1599.32,1422.39,14.62,21.61,552.33,2388.11,9112.96,0.0005,0.0005,2022-03-16
26,518.67,1.3,47.99,520.52,2388.17,8183.51,8.5251,0.03,397,2388,100,643.64,38.68,23.1598,1595.3,1419.93,14.62,21.61,552.03,2388.1,9115.11,0.0034,0.0002,2022-03-17
26,518.67,1.3,47.84,520.78,2388.11,8184.24,8.4827,0.03,394,2388,100,643.14,38.65,23.2101,1601.23,1429.21,14.62,21.61,552.05,2388.15,9123.09,-0.001,-0.0001,2022-03-18
26,518.67,1.3,48.07,520.04,2388.18,8189.5,8.4973,0.03,395,2388,100,643.55,38.55,23.1373,1600.16,1418.84,14.62,21.61,552.59,2388.18,9121.03,-0.0022,-0.0005,2022-03-19
26,518.67,1.3,47.83,520.25,2388.14,8186.28,8.512,0.03,394,2388,100,643.14,38.64,23.1791,1597.99,1415.1,14.62,21.61,551.57,2388.12,9124.85,-0.0017,0.0003,2022-03-20
26,518.67,1.3,47.88,520.11,2388.15,8193.97,8.5088,0.03,394,2388,100,643.02,38.6,23.0039,1598.81,1419.15,14.62,21.61,552.39,2388.12,9129.73,-0.0007,-0.0003,2022-03-21
26,518.67,1.3,47.92,521.01,2388.14,8202.18,8.5137,0.03,395,2388,100,643.81,38.32,23.1313,1601.93,1418.67,14.62,21.61,552.33,2388.13,9126.56,-0.0022,-0.0003,2022-03-22
26,518.67,1.3,48.15,519.7,2388.08,8199.87,8.5071,0.03,395,2388,100,643.5,38.57,23.1639,1602.0,1422.72,14.62,21.61,552.65,2388.15,9135.41,0.0013,-0.0004,2022-03-23
26,518.67,1.3,47.87,519.8,2388.13,8198.83,8.4834,0.03,395,2388,100,643.15,38.44,23.1403,1603.07,1429.06,14.62,21.61,552.16,2388.12,9131.88,-0.0013,0.0001,2022-03-24
26,518.67,1.3,48.2,520.54,2388.17,8207.26,8.4844,0.03,396,2388,100,643.59,38.58,23.1637,1600.68,1424.71,14.62,21.61,551.99,2388.15,9130.05,0.0005,0.0,2022-03-25
26,518.67,1.3,47.95,520.33,2388.14,8204.56,8.4889,0.03,396,2388,100,643.29,38.63,23.2113,1601.67,1428.87,14.62,21.61,551.93,2388.15,9128.33,0.0009,-0.0003,2022-03-26
26,518.67,1.3,47.95,519.97,2388.16,8200.26,8.5494,0.03,397,2388,100,643.59,38.58,23.0404,1606.06,1424.87,14.62,21.61,551.83,2388.13,9139.45,-0.0024,0.0004,2022-03-27
26,518.67,1.3,48.02,520.34,2388.21,8198.45,8.5053,0.03,397,2388,100,643.7,38.43,23.11,1602.26,1425.02,14.62,21.61,551.89,2388.15,9143.79,0.0014,0.0004,2022-03-28
26,518.67,1.3,47.98,519.8,2388.15,8204.37,8.5207,0.03,396,2388,100,643.32,38.39,23.1663,1598.78,1427.13,14.62,21.61,551.78,2388.19,9139.84,0.0012,0.0002,2022-03-29
26,518.67,1.3,48.04,520.48,2388.17,8208.26,8.5348,0.03,397,2388,100,643.71,38.66,23.0408,1599.33,1432.5,14.62,21.61,552.14,2388.13,9143.97,0.0032,-0.0002,2022-03-30
26,518.67,1.3,48.03,520.44,2388.16,8214.85,8.5399,0.03,396,2388,100,643.49,38.57,23.114,1607.92,1422.33,14.62,21.61,552.0,2388.16,9145.59,-0.0011,0.0,2022-03-31
26,518.67,1.3,47.98,520.28,2388.16,8215.55,8.4726,0.03,395,2388,100,643.57,38.46,23.0408,1603.45,1427.18,14.62,21.61,552.02,2388.14,9158.85,-0.0034,0.0002,2022-04-01
26,518.67,1.3,48.14,520.41,2388.13,8219.41,8.5083,0.03,398,2388,100,644.04,38.57,23.0534,1602.29,1426.78,14.62,21.61,551.23,2388.16,9150.89,0.0007,0.0,2022-04-02
26,518.67,1.3,48.07,520.53,2388.16,8213.47,8.5098,0.03,397,2388,100,643.24,38.45,23.1852,1599.73,1421.29,14.62,21.61,551.57,2388.19,9154.0,-0.0025,0.0,2022-04-03
26,518.67,1.3,48.05,519.2,2388.2,8222.42,8.5347,0.03,398,2388,100,643.51,38.27,22.9867,1599.25,1432.5,14.62,21.61,551.79,2388.19,9159.51,-0.0005,0.0003,2022-04-04
27,518.67,1.3,47.96,520.37,2388.13,8175.11,8.47,0.03,395,2388,100,643.42,38.39,23.2479,1587.85,1421.48,14.62,21.61,552.31,2388.14,9109.46,0.0008,-0.0005,2022-03-16
27,518.67,1.3,47.78,520.55,2388.14,8179.58,8.5029,0.03,397,2388,100,643.79,38.46,23.1376,1600.39,1423.73,14.62,21.61,552.47,2388.12,9112.02,0.0018,0.0004,2022-03-17
27,518.67,1.3,47.95,520.2,2388.14,8169.95,8.4694,0.03,395,2388,100,643.55,38.63,23.2009,1604.41,1418.5,14.62,21.61,552.66,2388.12,9109.28,-0.0018,-0.0004,2022-03-18
27,518.67,1.3,47.82,520.3,2388.15,8180.48,8.5094,0.03,394,2388,100,643.03,38.5,23.1819,1590.08,1418.17,14.62,21.61,552.13,2388.15,9106.13,0.004,0.0004,2022-03-19
27,518.67,1.3,47.77,520.69,2388.15,8187.91,8.4834,0.03,394,2388,100,643.77,38.51,23.1364,1595.21,1418.75,14.62,21.61,551.98,2388.2,9112.38,0.0026,0.0,2022-03-20
27,518.67,1.3,48.09,521.08,2388.14,8185.09,8.4769,0.03,394,2388,100,643.22,38.6,23.0974,1595.77,1416.04,14.62,21.61,552.63,2388.14,9117.4,-0.0004,0.0001,2022-03-21
27,518.67,1.3,47.88,520.53,2388.12,8181.83,8.5029,0.03,394,2388,100,643.27,38.5,23.0649,1602.64,1421.92,14.62,21.61,552.5,2388.19,9118.63,-0.0001,-0.0001,2022-03-22
27,518.67,1.3,48.09,520.05,2388.11,8184.17,8.4962,0.03,395,2388,100,643.38,38.67,23.137,1602.76,1422.56,14.62,21.61,551.99,2388.17,9121.87,-0.0017,-0.0003,2022-03-23
27,518.67,1.3,48.07,520.74,2388.14,8185.61,8.5521,0.03,395,2388,100,643.56,38.69,23.15,1599.55,1423.96,14.62,21.61,551.38,2388.12,9118.9,0.0,0.0003,2022-03-24
27,518.67,1.3,48.09,520.78,2388.19,8185.95,8.4684,0.03,396,2388,100,644.0,38.45,23.0716,1605.27,1424.26,14.62,21.61,551.89,2388.15,9121.63,-0.0013,0.0002,2022-03-25
27,518.67,1.3,47.98,520.66,2388.15,8194.26,8.4949,0.03,397,2388,100,643.6,38.58,23.0639,1599.15,1423.26,14.62,21.61,551.4,2388.16,9118.21,0.0017,0.0003,2022-03-26
27,518.67,1.3,47.86,520.19,2388.22,8187.57,8.4951,0.03,395,2388,100,643.3,38.47,23.1164,1604.17,1424.36,14.62,21.61,552.45,2388.17,9126.28,-0.0023,-0.0004,2022-03-27
27,518.67,1.3,47.99,520.25,2388.14,8194.73,8.5158,0.03,395,2388,100,643.4,38.38,23.1406,1598.75,1422.67,14.62,21.61,552.41,2388.14,9122.95,-0.0042,-0.0002,2022-03-28
27,518.67,1.3,47.99,519.94,2388.13,8196.73,8.5362,0.03,398,2388,100,643.75,38.42,23.1674,1599.94,1419.47,14.62,21.61,551.51,2388.17,9133.75,-0.0009,0.0001,2022-03-29
27,518.67,1.3,48.11,520.3,2388.16,8195.98,8.5312,0.03,397,2388,100,643.48,38.48,23.1837,1604.42,1423.42,14.62,21.61,551.31,2388.17,9129.98,-0.005,0.0003,2022-03-30
27,518.67,1.3,48.11,520.3,2388.24,8196.96,8.5054,0.03,396,2388,100,643.64,38.53,23.082,1600.46,1416.81,14.62,21.61,551.96,2388.16,9131.86,-0.0004,0.0004,2022-03-31
27,518.67,1.3,47.9,520.29,2388.19,8202.69,8.4995,0.03,395,2388,100,643.57,38.3,23.0855,1600.98,1429.2,14.62,21.61,551.83,2388.17,9129.9,0.0027,0.0001,2022-04-01
27,518.67,1.3,48.15,519.87,2388.19,8205.16,8.502,0.03,397,2388,100,643.8,38.55,23.09800000000001,1606.27,1431.34,14.62,21.61,551.47,2388.18,9140.82,0.0024,0.0002,2022-04-02
27,518.67,1.3,48.07,520.09,2388.25,8200.38,8.5216,0.03,398,2388,100,643.5,38.56,23.1217,1607.67,1422.32,14.62,21.61,551.62,2388.14,9143.95,-0.003,0.0001,2022-04-03
27,518.67,1.3,48.26,519.43,2388.15,8210.07,8.5259,0.03,397,2388,100,643.76,38.65,23.0772,1606.45,1429.06,14.62,21.61,551.51,2388.17,9141.14,0.0003,0.0004,2022-04-04
28,518.67,1.3,47.97,520.36,2388.13,8151.87,8.4752,0.03,395,2388,100,642.81,38.75,23.209,1591.98,1421.31,14.62,21.61,552.91,2388.18,9082.54,-0.002,0.0005,2022-03-16
28,518.67,1.3,47.68,520.61,2388.16,8157.0,8.4826,0.03,394,2388,100,643.3,38.62,23.0827,1593.76,1417.7,14.62,21.61,552.68,2388.15,9083.73,0.0023,-0.0004,2022-03-17
28,518.67,1.3,48.0,521.0,2388.17,8150.17,8.5174,0.03,396,2388,100,643.41,38.41,23.1716,1594.69,1414.66,14.62,21.61,552.14,2388.16,9077.92,-0.0005,-0.0003,2022-03-18
28,518.67,1.3,47.49,520.57,2388.17,8153.19,8.4742,0.03,395,2388,100,643.34,38.64,23.2073,1598.63,1413.08,14.62,21.61,552.6,2388.2,9081.74,-0.0039,-0.0004,2022-03-19
28,518.67,1.3,47.91,520.29,2388.2,8156.72,8.4797,0.03,395,2388,100,643.49,38.6,23.2244,1601.63,1416.81,14.62,21.61,552.48,2388.2,9069.75,-0.0023,-0.0002,2022-03-20
28,518.67,1.3,48.04,521.23,2388.16,8158.45,8.4848,0.03,394,2388,100,643.38,38.55,23.1402,1597.84,1427.3,14.62,21.61,552.37,2388.18,9081.63,0.0001,0.0001,2022-03-21
28,518.67,1.3,47.96,520.54,2388.14,8156.49,8.5076,0.03,395,2388,100,643.6,38.76,23.1725,1592.42,1422.7,14.62,21.61,552.32,2388.19,9080.04,0.0035,0.0002,2022-03-22
28,518.67,1.3,47.89,520.28,2388.14,8155.37,8.5064,0.03,396,2388,100,643.05,38.65,23.22,1595.44,1421.17,14.62,21.61,551.62,2388.17,9086.36,0.0,0.0,2022-03-23
28,518.67,1.3,47.93,520.46,2388.13,8155.53,8.4689,0.03,395,2388,100,643.79,38.6,23.1744,1591.72,1416.78,14.62,21.61,552.53,2388.17,9077.1,-0.0042,0.0003,2022-03-24
28,518.67,1.3,48.11,520.86,2388.18,8155.71,8.4889,0.03,394,2388,100,642.86,38.57,23.1103,1588.91,1421.73,14.62,21.61,552.41,2388.17,9080.65,0.0016,-0.0001,2022-03-25
28,518.67,1.3,47.96,520.36,2388.18,8154.45,8.5036,0.03,394,2388,100,643.25,38.59,23.0898,1595.61,1421.04,14.62,21.61,552.25,2388.14,9085.06,-0.0003,0.0,2022-03-26
28,518.67,1.3,48.11,520.08,2388.19,8150.49,8.4855,0.03,395,2388,100,643.59,38.55,22.9847,1595.93,1422.9,14.62,21.61,552.07,2388.16,9089.54,0.0016,-0.0002,2022-03-27
28,518.67,1.3,48.03,520.11,2388.16,8155.23,8.4629,0.03,394,2388,100,642.95,38.61,23.1739,1605.08,1423.15,14.62,21.61,551.72,2388.23,9077.78,0.0006,0.0004,2022-03-28
28,518.67,1.3,48.0,519.91,2388.19,8150.76,8.5378,0.03,395,2388,100,643.4,38.31,23.0893,1595.53,1420.72,14.62,21.61,551.06,2388.2,9082.95,0.0043,0.0001,2022-03-29
28,518.67,1.3,48.1,519.89,2388.16,8162.01,8.5162,0.03,397,2388,100,643.32,38.61,23.0811,1601.84,1418.55,14.62,21.61,551.39,2388.15,9085.03,0.0004,-0.0002,2022-03-30
28,518.67,1.3,48.15,519.94,2388.22,8154.17,8.5019,0.03,396,2388,100,643.6,38.43,23.2617,1594.0,1426.37,14.62,21.61,551.52,2388.18,9089.03,-0.0023,-0.0001,2022-03-31
28,518.67,1.3,48.14,519.94,2388.25,8154.59,8.5141,0.03,396,2388,100,643.83,38.26,23.2241,1604.96,1430.24,14.62,21.61,551.63,2388.27,9081.64,0.0003,0.0,2022-04-01
28,518.67,1.3,48.28,519.96,2388.18,8158.02,8.5312,0.03,396,2388,100,643.73,38.59,23.0807,1601.34,1421.09,14.62,21.61,551.12,2388.17,9085.22,0.0046,0.0002,2022-04-02
28,518.67,1.3,48.13,520.27,2388.24,8158.56,8.5308,0.03,396,2388,100,643.71,38.59,22.9402,1594.05,1431.96,14.62,21.61,551.92,2388.28,9088.77,-0.0038,-0.0002,2022-04-03
28,518.67,1.3,48.04,519.31,2388.2,8166.05,8.5311,0.03,396,2388,100,644.01,38.37,23.1508,1600.61,1431.57,14.62,21.61,551.78,2388.19,9087.32,-0.0036,-0.0004,2022-04-04
29,518.67,1.3,48.09,520.42,2388.21,8126.78,8.4722,0.03,396,2388,100,643.21,38.69,23.1591,1597.41,1423.05,14.62,21.61,552.02,2388.26,9049.1,0.0031,0.0002,2022-03-16
29,518.67,1.3,48.02,520.26,2388.24,8136.02,8.523,0.03,395,2388,100,643.06,38.67,23.1281,1595.74,1428.24,14.62,21.61,551.44,2388.23,9059.63,0.0019,-0.0003,2022-03-17
29,518.67,1.3,47.91,520.75,2388.2,8134.49,8.4835,0.03,396,2388,100,643.02,38.66,23.1447,1596.75,1423.05,14.62,21.61,552.76,2388.25,9054.13,0.0002,0.0003,2022-03-18
29,518.67,1.3,48.0,520.54,2388.2,8128.73,8.4898,0.03,395,2388,100,643.19,38.68,23.1474,1603.73,1425.52,14.62,21.61,551.28,2388.24,9049.25,-0.0028,0.0004,2022-03-19
29,518.67,1.3,47.99,520.34,2388.22,8128.43,8.4991,0.03,394,2388,100,643.39,38.58,23.1623,1602.68,1415.21,14.62,21.61,552.25,2388.24,9051.27,0.0033,0.0001,2022-03-20
29,518.67,1.3,48.08,520.3,2388.23,8127.87,8.5332,0.03,397,2388,100,643.24,38.59,23.0521,1592.79,1412.74,14.62,21.61,552.15,2388.22,9052.96,-0.0016,0.0001,2022-03-21
29,518.67,1.3,48.09,519.88,2388.18,8127.17,8.4913,0.03,396,2388,100,643.04,38.44,22.9954,1603.57,1427.73,14.62,21.61,550.51,2388.31,9056.7,0.0004,0.0001,2022-03-22
29,518.67,1.3,48.05,520.21,2388.26,8126.18,8.4931,0.03,395,2388,100,643.53,38.72,23.0602,1596.63,1422.78,14.62,21.61,551.38,2388.24,9067.12,-0.0009,0.0002,2022-03-23
29,518.67,1.3,47.87,519.71,2388.25,8131.2,8.5332,0.03,395,2388,100,643.44,38.66,23.122,1594.06,1426.79,14.62,21.61,551.54,2388.26,9055.19,0.0031,-0.0003,2022-03-24
29,518.67,1.3,48.12,520.14,2388.25,8123.36,8.5429,0.03,394,2388,100,643.39,38.71,23.2336,1601.06,1427.74,14.62,21.61,552.33,2388.29,9048.5,0.0025,0.0003,2022-03-25
29,518.67,1.3,48.14,519.62,2388.25,8129.96,8.5158,0.03,397,2388,100,643.41,38.59,23.2242,1606.05,1426.81,14.62,21.61,551.46,2388.25,9057.64,-0.0009,0.0004,2022-03-26
29,518.67,1.3,48.12,519.35,2388.27,8127.57,8.4702,0.03,396,2388,100,643.86,38.54,23.228,1599.92,1422.72,14.62,21.61,551.64,2388.22,9055.4,-0.0007,-0.0004,2022-03-27
29,518.67,1.3,48.06,520.19,2388.3,8131.85,8.5203,0.03,397,2388,100,643.58,38.4,23.1415,1595.46,1423.41,14.62,21.61,552.1,2388.29,9043.78,0.0022,0.0002,2022-03-28
29,518.67,1.3,48.19,519.91,2388.27,8122.86,8.5097,0.03,396,2388,100,643.02,38.59,23.127,1594.91,1430.84,14.62,21.61,551.65,2388.22,9058.03,0.0026,-0.0003,2022-03-29
29,518.67,1.3,48.16,519.54,2388.28,8124.77,8.514,0.03,397,2388,100,643.36,38.43,22.9654,1595.08,1429.63,14.62,21.61,551.3,2388.29,9051.99,-0.0013,-0.0003,2022-03-30
29,518.67,1.3,48.23,520.07,2388.25,8126.74,8.5532,0.03,397,2388,100,643.91,38.48,23.0397,1597.89,1434.55,14.62,21.61,551.36,2388.27,9050.75,-0.0007,-0.0001,2022-03-31
29,518.67,1.3,48.22,518.95,2388.26,8127.64,8.5163,0.03,395,2388,100,643.89,38.59,23.0645,1593.49,1432.16,14.62,21.61,551.64,2388.28,9049.57,-0.0004,0.0001,2022-04-01
29,518.67,1.3,48.12,519.89,2388.39,8128.02,8.5148,0.03,397,2388,100,643.29,38.55,22.9987,1601.97,1431.39,14.62,21.61,551.44,2388.28,9049.43,0.0041,-0.0001,2022-04-02
29,518.67,1.3,48.23,519.97,2388.27,8122.3,8.4963,0.03,396,2388,100,644.1,38.65,23.0762,1606.95,1430.41,14.62,21.61,551.57,2388.26,9051.52,-0.0008,0.0003,2022-04-03
29,518.67,1.3,48.17,519.75,2388.26,8121.38,8.5641,0.03,396,2388,100,643.98,38.29,23.0583,1598.93,1436.41,14.62,21.61,551.64,2388.23,9042.66,-0.0018,-0.0003,2022-04-04
30,518.67,1.3,47.86,519.81,2388.17,8128.02,8.5048,0.03,394,2388,100,642.68,38.66,23.1409,1593.68,1418.61,14.62,21.61,552.44,2388.15,9057.8,0.0002,-0.0002,2022-03-16
30,518.67,1.3,48.0,520.56,2388.21,8133.02,8.4569,0.03,394,2388,100,643.13,38.67,23.0812,1594.82,1420.87,14.62,21.61,552.03,2388.25,9056.14,0.003,-0.0003,2022-03-17
30,518.67,1.3,47.94,519.74,2388.18,8124.54,8.4652,0.03,395,2388,100,642.84,38.68,23.1291,1594.17,1418.86,14.62,21.61,553.03,2388.25,9055.25,0.0001,-0.0002,2022-03-18
30,518.67,1.3,48.0,520.6,2388.17,8131.07,8.4717,0.03,394,2388,100,642.92,38.55,23.2355,1596.34,1418.78,14.62,21.61,551.75,2388.14,9056.49,0.0009,0.0001,2022-03-19
30,518.67,1.3,47.92,520.72,2388.19,8130.8,8.475,0.03,394,2388,100,643.75,38.67,23.1937,1594.22,1419.01,14.62,21.61,552.85,2388.12,9061.87,-0.0042,0.0004,2022-03-20
30,518.67,1.3,48.0,519.93,2388.2,8130.47,8.464,0.03,393,2388,100,643.36,38.58,23.2488,1593.48,1427.11,14.62,21.61,552.0,2388.23,9045.55,0.0006,-0.0003,2022-03-21
30,518.67,1.3,47.81,520.71,2388.18,8127.81,8.4716,0.03,395,2388,100,643.27,38.5,23.1706,1600.72,1420.74,14.62,21.61,551.41,2388.18,9054.9,0.0005,0.0004,2022-03-22
30,518.67,1.3,48.13,520.33,2388.2,8128.47,8.5077,0.03,396,2388,100,643.72,38.51,23.2195,1600.24,1420.71,14.62,21.61,552.3,2388.25,9053.48,-0.0005,0.0004,2022-03-23
30,518.67,1.3,47.93,520.01,2388.21,8128.09,8.5284,0.03,394,2388,100,643.87,38.57,23.1144,1602.57,1412.64,14.62,21.61,552.33,2388.22,9054.52,0.0005,0.0,2022-03-24
30,518.67,1.3,47.95,520.08,2388.18,8127.93,8.5278,0.03,395,2388,100,643.41,38.55,23.0789,1603.89,1424.56,14.62,21.61,552.44,2388.24,9055.41,-0.0021,0.0001,2022-03-25
30,518.67,1.3,47.9,519.83,2388.22,8126.35,8.4843,0.03,395,2388,100,643.0,38.57,23.133000000000006,1598.5,1431.53,14.62,21.61,551.79,2388.28,9050.22,-0.0014,-0.0003,2022-03-26
30,518.67,1.3,47.95,519.74,2388.19,8124.15,8.5004,0.03,395,2388,100,643.26,38.49,23.2516,1594.24,1426.02,14.62,21.61,552.09,2388.25,9056.84,-0.0009,-0.0001,2022-03-27
30,518.67,1.3,48.1,519.88,2388.3,8117.48,8.4856,0.03,394,2388,100,643.33,38.63,23.0802,1599.63,1427.59,14.62,21.61,551.12,2388.29,9048.77,0.0016,0.0,2022-03-28
30,518.67,1.3,48.0,520.5,2388.28,8123.25,8.4991,0.03,397,2388,100,643.42,38.47,23.1048,1596.46,1431.49,14.62,21.61,551.75,2388.25,9055.32,-0.0002,-0.0002,2022-03-29
30,518.67,1.3,47.99,519.74,2388.28,8119.92,8.5502,0.03,396,2388,100,643.46,38.45,23.127,1600.32,1425.35,14.62,21.61,551.17,2388.22,9049.57,-0.0006,-0.0002,2022-03-30
30,518.67,1.3,48.05,519.91,2388.31,8127.39,8.5077,0.03,397,2388,100,643.8,38.53,23.1087,1601.46,1423.61,14.62,21.61,551.75,2388.21,9046.62,0.0002,0.0001,2022-03-31
30,518.67,1.3,48.06,519.68,2388.27,8118.84,8.5266,0.03,394,2388,100,643.72,38.5,23.0123,1603.55,1423.84,14.62,21.61,551.62,2388.29,9049.47,-0.0026,0.0001,2022-04-01
30,518.67,1.3,48.04,519.75,2388.25,8123.18,8.527999999999999,0.03,395,2388,100,643.6,38.5,23.0121,1604.26,1422.34,14.62,21.61,551.89,2388.28,9052.51,-0.0032,-0.0003,2022-04-02
